Heel_X,Heel_Y,Heel_Z,TOE_X,TOE_Y,TOY_Z,"sqrt(heel x, y, z)","sqrt(toe x, y, z)",PD_or_Non
0.9353,-2.9581,2.0942,0.23142,-2.9099,2.3523,3.7431,3.749,0
1.4107,-3.4305,1.4669,0.18426,-3.4015,2.24,3.9888,4.077,0
1.8119,-3.8235,0.83648,0.186,-3.794,2.1307,4.313,4.3554,0
2.0947,-4.0866,0.27343,0.25448,-4.0292,2.0267,4.6003,4.5174,0
2.2277,-4.1747,-0.15288,0.3886,-4.0613,1.9282,4.7344,4.5126,0
2.1981,-4.0574,-0.38846,0.5658,-3.8675,1.8364,4.6309,4.3186,0
2.0156,-3.7265,-0.40801,0.74792,-3.4551,1.7547,4.2563,3.9466,0
1.7127,-3.202,-0.22222,0.89327,-2.8635,1.6902,3.638,3.443,0
1.3414,-2.5321,0.12464,0.96997,-2.1607,1.6513,2.8681,2.8872,0
0.96307,-1.7877,0.56722,0.96455,-1.4324,1.6445,2.1083,2.3846,0
0.63582,-1.05,1.0375,0.88316,-0.76639,1.6706,1.6072,2.0392,0
0.40026,-0.39558,1.4812,0.74623,-0.23534,1.7231,1.5845,1.8925,0
0.27052,0.1187,1.8669,0.58036,0.11679,1.789,1.8902,1.8844,0
0.233,0.46431,2.1836,0.41105,0.28142,1.8516,2.2445,1.9175,0
0.2538,0.64283,2.4314,0.258,0.28323,1.8945,2.5277,1.9329,0
0.29171,0.6807,2.6118,0.13325,0.1706,1.9059,2.7148,1.9181,0
0.31189,0.61953,2.7218,0.04143,0.0020162,1.8806,2.8088,1.8811,0
0.29505,0.50522,2.7555,-0.018784,-0.16781,1.8216,2.8169,1.8294,0
0.23974,0.37856,2.7104,-0.052716,-0.29823,1.7378,2.7472,1.7639,0
0.1582,0.26905,2.5931,-0.067639,-0.36785,1.6417,2.6118,1.6837,0
0.068906,0.19253,2.4219,-0.070984,-0.37416,1.5463,2.4305,1.5925,0
-0.010662,0.15213,2.2235,-0.068991,-0.32925,1.4624,2.2287,1.5005,0
-0.068804,0.14158,2.0266,-0.065936,-0.25337,1.3968,2.0327,1.4211,0
-0.10116,0.14958,1.8547,-0.063957,-0.16834,1.3524,1.8635,1.3644,0
-0.10978,0.16403,1.7215,-0.063397,-0.092424,1.3282,1.7328,1.3329,0
-0.10082,0.17519,1.6293,-0.063497,-0.037344,1.3204,1.6418,1.3225,0
-0.081999,0.17744,1.5718,-0.063171,-0.0074994,1.3241,1.5839,1.3256,0
-0.060461,0.16944,1.5379,-0.061661,-0.001051,1.3338,1.5484,1.3352,0
-0.041503,0.15324,1.5163,-0.058878,-0.012032,1.3449,1.5246,1.3463,0
-0.028119,0.13277,1.4978,-0.055395,-0.032746,1.3541,1.504,1.3556,0
-0.021178,0.11231,1.4777,-0.052162,-0.055838,1.3595,1.4821,1.3616,0
-0.019964,0.095304,1.4547,-0.050094,-0.075671,1.3607,1.458,1.3637,0
-0.022836,0.083748,1.4302,-0.049698,-0.088937,1.3585,1.4328,1.3623,0
-0.027838,0.07809,1.4068,-0.05089,-0.094614,1.3544,1.4092,1.3587,0
-0.033169,0.077538,1.387,-0.053032,-0.093493,1.3501,1.3896,1.3544,0
-0.037486,0.08055,1.3726,-0.055179,-0.087498,1.3471,1.3755,1.3511,0
-0.040038,0.085363,1.3641,-0.05642,-0.078982,1.3462,1.3674,1.3497,0
-0.040653,0.090402,1.361,-0.056189,-0.070145,1.3476,1.3646,1.3506,0
-0.039623,0.094548,1.362,-0.054445,-0.062647,1.3508,1.3659,1.3533,0
-0.037517,0.097217,1.3655,-0.051664,-0.057446,1.3548,1.3695,1.357,0
-0.034985,0.098316,1.3699,-0.048674,-0.054834,1.3586,1.3739,1.3606,0
-0.032598,0.09811,1.374,-0.046384,-0.054593,1.3612,1.3779,1.3631,0
-0.030748,0.09705,1.377,-0.045507,-0.056202,1.3622,1.3807,1.3641,0
-0.029615,0.095627,1.3786,-0.046357,-0.059029,1.3613,1.3822,1.3634,0
-0.029192,0.094253,1.379,-0.048788,-0.062458,1.3588,1.3825,1.3611,0
-0.029341,0.0932,1.3784,-0.052272,-0.065962,1.3554,1.3818,1.358,0
-0.029857,0.092588,1.3772,-0.056073,-0.069113,1.3515,1.3807,1.3544,0
-0.030529,0.09241,1.376,-0.059456,-0.071579,1.3479,1.3794,1.3512,0
-0.031182,0.092566,1.3749,-0.061857,-0.073119,1.3451,1.3784,1.3485,0
-0.031696,0.092922,1.3742,-0.062986,-0.073611,1.3431,1.3777,1.3466,0
-0.032004,0.093339,1.3739,-0.062858,-0.073073,1.3421,1.3774,1.3455,0
-0.032091,0.093713,1.3739,-0.061748,-0.071678,1.3417,1.3774,1.3451,0
-0.031975,0.093979,1.3741,-0.060108,-0.069728,1.3418,1.3777,1.345,0
-0.031693,0.094114,1.3745,-0.05845,-0.067572,1.3421,1.378,1.345,0
-0.031302,0.094131,1.3748,-0.057231,-0.065525,1.3423,1.3784,1.3451,0
-0.03087,0.094064,1.3751,-0.056764,-0.063795,1.3426,1.3787,1.3453,0
-0.030483,0.093951,1.3753,-0.057165,-0.06246,1.3428,1.3788,1.3455,0
-0.030243,0.093831,1.3753,-0.058359,-0.061489,1.3432,1.3789,1.3459,0
-0.030269,0.09373,1.3753,-0.060119,-0.060792,1.344,1.3788,1.3467,0
-0.030679,0.093664,1.3752,-0.062118,-0.060292,1.3452,1.3788,1.348,0
-0.031574,0.093635,1.3751,-0.063975,-0.059981,1.347,1.3787,1.3498,0
-0.033016,0.093639,1.375,-0.065296,-0.059952,1.349,1.3786,1.3519,0
-0.03501,0.093665,1.3749,-0.065714,-0.060396,1.3511,1.3786,1.3541,0
-0.037493,0.093703,1.3749,-0.064926,-0.061557,1.3529,1.3786,1.3558,0
-0.040343,0.093742,1.3749,-0.062748,-0.063657,1.3539,1.3787,1.3568,0
-0.043401,0.093775,1.3749,-0.059167,-0.066811,1.3539,1.3788,1.3568,0
-0.046491,0.093796,1.375,-0.054378,-0.070959,1.3529,1.3789,1.3558,0
-0.049452,0.093804,1.375,-0.048799,-0.075838,1.351,1.3791,1.354,0
-0.05216,0.093798,1.3751,-0.043014,-0.081013,1.3485,1.3793,1.3516,0
-0.054543,0.093781,1.3751,-0.03769,-0.08596,1.346,1.3794,1.3493,0
-0.056584,0.093755,1.3752,-0.033442,-0.090177,1.3439,1.3795,1.3473,0
-0.058296,0.093724,1.3751,-0.030714,-0.093294,1.3426,1.3796,1.3462,0
-0.059701,0.093694,1.3751,-0.029686,-0.095131,1.3424,1.3795,1.3461,0
-0.060815,0.093671,1.3749,-0.030231,-0.095726,1.3437,1.3795,1.3474,0
-0.061653,0.093664,1.3748,-0.031916,-0.095306,1.3465,1.3793,1.3503,0
-0.062233,0.09368,1.3746,-0.034053,-0.094244,1.3511,1.3792,1.3548,0
-0.062587,0.093722,1.3745,-0.035794,-0.092997,1.3574,1.3792,1.3611,0
-0.062759,0.093789,1.3745,-0.036267,-0.092042,1.3656,1.3792,1.3692,0
-0.062803,0.093872,1.3747,-0.034754,-0.091812,1.3756,1.3793,1.3791,0
-0.062772,0.093954,1.375,-0.030884,-0.092633,1.3873,1.3796,1.3908,0
-0.062709,0.09401,1.3754,-0.024805,-0.09467,1.4006,1.3801,1.404,0
-0.062644,0.094012,1.3759,-0.017299,-0.097886,1.415,1.3806,1.4185,0
-0.062588,0.093937,1.3764,-0.0097667,-0.10204,1.4303,1.381,1.4339,0
-0.062541,0.09377,1.3766,-0.0040492,-0.10672,1.4459,1.3812,1.4498,0
-0.06249,0.093524,1.3765,-0.0020704,-0.11143,1.4618,1.381,1.466,0
-0.062423,0.093234,1.3758,-0.0053584,-0.11571,1.4778,1.3804,1.4823,0
-0.062334,0.092971,1.3746,-0.014562,-0.1193,1.4941,1.3791,1.4989,0
-0.062231,0.092825,1.373,-0.029122,-0.12214,1.5105,1.3775,1.5157,0
-0.062135,0.092892,1.3712,-0.047228,-0.12448,1.5266,1.3758,1.5324,0
-0.062085,0.093248,1.3699,-0.066099,-0.12675,1.5415,1.3744,1.5481,0
-0.062122,0.093915,1.3695,-0.08251,-0.12946,1.5539,1.3741,1.5615,0
-0.062282,0.09483,1.3707,-0.093409,-0.13309,1.5629,1.3753,1.5714,0
-0.062576,0.095826,1.3738,-0.096477,-0.13794,1.5684,1.3786,1.5774,0
-0.062978,0.096636,1.3791,-0.09052,-0.14409,1.5712,1.3839,1.5803,0
-0.063414,0.096929,1.3858,-0.075641,-0.1514,1.5739,1.3907,1.583,0
-0.063765,0.096382,1.3931,-0.053209,-0.15954,1.5809,1.3979,1.5899,0
-0.063887,0.094786,1.3993,-0.025671,-0.16804,1.5975,1.404,1.6066,0
-0.063644,0.092161,1.4026,0.0037103,-0.17641,1.6293,1.4071,1.6388,0
-0.062968,0.088865,1.4014,0.03117,-0.18409,1.6806,1.4056,1.691,0
-0.061919,0.085648,1.3948,0.052768,-0.19059,1.7537,1.3988,1.7649,0
-0.060747,0.083622,1.3834,0.064735,-0.19546,1.8473,1.3873,1.8588,0
-0.05994,0.084118,1.3692,0.063828,-0.19839,1.9565,1.3731,1.9675,0
-0.060235,0.088428,1.3559,0.047669,-0.19927,2.0732,1.3601,2.0833,0
-0.062585,0.097457,1.3487,0.015026,-0.19824,2.188,1.3537,2.197,0
-0.06807,0.11136,1.3534,-0.034011,-0.19565,2.2914,1.3597,2.3,0
-0.077757,0.12922,1.3755,-0.098016,-0.19199,2.3763,1.3838,2.3861,0
-0.092511,0.149,1.4192,-0.17434,-0.18765,2.4389,1.43,2.4523,0
-0.11278,0.16762,1.4862,-0.25926,-0.18278,2.4787,1.4999,2.4989,0
-0.13836,0.18144,1.5749,-0.34812,-0.17715,2.4981,1.5913,2.5285,0
-0.1682,0.18702,1.6804,-0.43528,-0.17023,2.5008,1.6991,2.5441,0
-0.20037,0.18196,1.7952,-0.51417,-0.16143,2.4895,1.8155,2.5471,0
-0.23209,0.16566,1.9098,-0.57761,-0.15041,2.4643,1.931,2.5355,0
-0.26005,0.13985,2.0146,-0.61856,-0.13719,2.4217,2.0361,2.5032,0
-0.28092,0.10852,2.101,-0.63148,-0.12194,2.354,2.1224,2.4403,0
-0.29188,0.07752,2.1624,-0.61376,-0.1044,2.2507,2.1834,2.3353,0
-0.29122,0.053724,2.1952,-0.5671,-0.083059,2.1007,2.2151,2.1774,0
-0.27887,0.044096,2.1987,-0.49802,-0.054665,1.8955,2.2167,1.9606,0
-0.25672,0.054707,2.1755,-0.41739,-0.014224,1.6338,2.1913,1.6863,0
-0.22869,0.089804,2.1321,-0.33877,0.043996,1.324,2.1462,1.3673,0
-0.20031,0.15095,2.0779,-0.27555,0.12469,0.98596,2.0929,1.0313,0
-0.1779,0.23629,2.0236,-0.2377,0.22942,0.64941,2.0451,0.72861,0
-0.16727,0.34004,1.9785,-0.22875,0.35491,0.3489,2.0144,0.54775,0
-0.17215,0.45225,1.9453,-0.24396,0.49238,0.11693,2.0046,0.56181,0
-0.1928,0.55922,1.9168,-0.27035,0.62814,-0.023169,2.006,0.68425,0
-0.22547,0.64482,1.8745,-0.28891,0.74559,-0.062214,1.9951,0.80202,0
-0.26328,0.69343,1.794,-0.27909,0.82851,-0.0069384,1.9412,0.87428,0
-0.29862,0.69441,1.6545,-0.22501,0.86529,0.12151,1.819,0.90229,0
-0.32623,0.64679,1.451,-0.12137,0.8526,0.29191,1.6217,0.90932,0
-0.34513,0.56155,1.2009,0.023109,0.79698,0.46939,1.3699,0.92522,0
-0.35833,0.4597,0.9427,0.18682,0.71337,0.62268,1.1083,0.96516,0
-0.37007,0.36643,0.72457,0.34091,0.6209,0.73034,0.89232,1.0174,0
-0.38237,0.3035,0.58849,0.45749,0.53771,0.78408,0.76462,1.0551,0
-0.39265,0.28302,0.55696,0.51722,0.47635,0.78867,0.73789,1.0566,0
-0.39386,0.30455,0.62726,0.51405,0.44138,0.75863,0.80083,1.0171,0
-0.3766,0.35635,0.77451,0.45551,0.42935,0.71319,0.93202,0.94893,0
-0.33222,0.41986,0.96083,0.35942,0.43115,0.67115,1.0999,0.87494,0
-0.25558,0.47536,1.1466,0.24832,0.43529,0.64699,1.2673,0.81837,0
-0.14656,0.50687,1.3003,0.14371,0.43106,0.64888,1.4033,0.79216,0
-0.010313,0.50504,1.4039,0.061772,0.4107,0.67865,1.492,0.79565,0
0.14365,0.46768,1.4543,0.011223,0.3703,0.73309,1.5344,0.82138,0
0.30296,0.39852,1.4606,-0.0064867,0.30962,0.8059,1.544,0.86335,0
0.45409,0.30486,1.439,0.0046973,0.2313,0.8897,1.5394,0.91929,0
0.58399,0.19523,1.4073,0.038046,0.13983,0.97751,1.5361,0.9882,0
0.68142,0.077617,1.3803,0.086443,0.040637,1.0637,1.5413,1.0679,0
0.73804,-0.04137,1.3672,0.14386,-0.060513,1.1441,1.5542,1.1547,0
0.74905,-0.1566,1.3705,0.20569,-0.15804,1.2163,1.5697,1.2437,0
0.71369,-0.264,1.3875,0.26819,-0.24694,1.2792,1.5824,1.3301,0
0.63536,-0.36015,1.4121,0.32767,-0.32315,1.3325,1.5898,1.4097,0
0.52139,-0.44211,1.4376,0.38008,-0.38394,1.3768,1.5919,1.479,0
0.38243,-0.50756,1.4584,0.42129,-0.42828,1.4135,1.5909,1.5358,0
0.2313,-0.5552,1.4715,0.44795,-0.45693,1.4441,1.5897,1.5795,0
0.081399,-0.58522,1.4773,0.45855,-0.47238,1.4708,1.5911,1.6114,0
-0.054981,-0.59944,1.479,0.4541,-0.47847,1.4955,1.5968,1.6345,0
-0.16831,-0.60121,1.4819,0.43796,-0.4797,1.5201,1.608,1.6531,0
-0.25299,-0.59492,1.4918,0.41506,-0.48051,1.546,1.6259,1.6713,0
-0.30798,-0.58539,1.5138,0.39046,-0.48464,1.574,1.652,1.6926,0
-0.33679,-0.57742,1.5503,0.36811,-0.49483,1.6046,1.6882,1.7191,0
-0.34682,-0.5756,1.6003,0.34974,-0.51293,1.6379,1.7356,1.7516,0
-0.34813,-0.58454,1.6589,0.33429,-0.54053,1.6737,1.793,1.7903,0
-0.35151,-0.60925,1.7173,0.31797,-0.57987,1.7117,1.8557,1.835,0
-0.36618,-0.6556,1.764,0.29483,-0.63473,1.7515,1.9171,1.8861,0
-0.39728,-0.73036,1.7864,0.25819,-0.71109,1.7924,1.9704,1.9455,0
-0.44377,-0.84075,1.7739,0.20267,-0.81692,1.8329,2.0126,2.017,0
-0.49724,-0.99306,1.7199,0.12655,-0.96099,1.871,2.0473,2.1071,0
-0.54222,-1.1905,1.6252,0.033598,-1.1504,1.9029,2.0863,2.2239,0
-0.5583,-1.4304,1.4987,-0.066448,-1.387,1.9242,2.1456,2.3729,0
-0.52385,-1.7008,1.3576,-0.15925,-1.6636,1.9293,2.2384,2.5525,0
-0.4211,-1.9788,1.2254,-0.22913,-1.9606,1.9127,2.3652,2.7486,0
-0.24165,-2.2297,1.1272,-0.26341,-2.2455,1.8704,2.5101,2.9343,0
0.0086162,-2.4114,1.0851,-0.25644,-2.4756,1.8016,2.6443,3.0725,0
0.30689,-2.4811,1.1113,-0.21195,-2.6053,1.7103,2.7359,3.1237,0
0.61454,-2.4066,1.2035,-0.1426,-2.5967,1.6059,2.76,3.0565,0
0.88329,-2.1768,1.3435,-0.066454,-2.4311,1.5019,2.7062,2.8584,0
1.0662,-1.8084,1.5003,-0.0016192,-2.1167,1.4132,2.5803,2.5451,0
1.1307,-1.3448,1.6384,0.038957,-1.6893,1.3517,2.4024,2.1639,0
1.0684,-0.84695,1.7284,0.050428,-1.2057,1.3225,2.2014,1.7903,0
0.89768,-0.37877,1.7556,0.035877,-0.72998,1.3233,2.0079,1.5117,0
0.65728,0.0069171,1.7232,0.0038306,-0.31951,1.345,1.8443,1.3824,0
0.39463,0.27803,1.6481,-0.035104,-0.013382,1.3756,1.7174,1.3761,0
0.15337,0.42651,1.5539,-0.071259,0.17284,1.404,1.6187,1.4164,0
-0.03552,0.46573,1.463,-0.097945,0.24626,1.4222,1.5357,1.4467,0
-0.15756,0.4238,1.3911,-0.11228,0.23094,1.427,1.4627,1.4499,0
-0.21374,0.33517,1.3457,-0.1149,0.15964,1.4193,1.4032,1.4328,0
-0.21638,0.23272,1.3266,-0.10881,0.065607,1.4026,1.3641,1.4084,0
-0.18374,0.14191,1.3282,-0.098076,-0.023929,1.3818,1.3483,1.3855,0
-0.13484,0.077912,1.3424,-0.086461,-0.091325,1.3612,1.3514,1.367,0
-0.085605,0.045583,1.3613,-0.076611,-0.12921,1.3439,1.3647,1.3523,0
-0.046757,0.041562,1.3787,-0.069697,-0.13885,1.3315,1.3801,1.3406,0
-0.023322,0.057489,1.3909,-0.065571,-0.12715,1.3242,1.3923,1.3319,0
-0.015447,0.083283,1.3965,-0.06324,-0.10344,1.3215,1.3991,1.327,0
-0.019938,0.10978,1.3963,-0.06145,-0.076691,1.3222,1.4007,1.3258,0
-0.031996,0.1304,1.3918,-0.059176,-0.053767,1.3252,1.3983,1.3276,0
-0.046727,0.14172,1.3853,-0.055919,-0.038588,1.3295,1.3934,1.3312,0
-0.060207,0.1433,1.3788,-0.051782,-0.032219,1.334,1.3875,1.3354,0
-0.069996,0.13691,1.3735,-0.047343,-0.033514,1.3382,1.382,1.3395,0
-0.075189,0.12557,1.3701,-0.043414,-0.040025,1.3416,1.3779,1.3429,0
-0.076126,0.11253,1.3689,-0.04076,-0.048924,1.3439,1.3756,1.3454,0
-0.073931,0.10055,1.3693,-0.039866,-0.057716,1.3452,1.3749,1.347,0
-0.070035,0.091449,1.3707,-0.040817,-0.06467,1.3456,1.3756,1.3478,0
-0.06578,0.086008,1.3726,-0.04331,-0.06895,1.3454,1.3769,1.3479,0
-0.062165,0.084071,1.3744,-0.046771,-0.070522,1.3449,1.3784,1.3475,0
-0.059746,0.08486,1.3758,-0.050519,-0.069916,1.3442,1.3797,1.347,0
-0.058656,0.087308,1.3766,-0.053933,-0.067946,1.3437,1.3806,1.3465,0
-0.058708,0.090357,1.3768,-0.056582,-0.065452,1.3433,1.381,1.3461,0
-0.059535,0.093169,1.3765,-0.058283,-0.063117,1.3432,1.381,1.3459,0
-0.060725,0.095227,1.3761,-0.059104,-0.061379,1.3432,1.3807,1.3459,0
-0.061915,0.096338,1.3755,-0.059299,-0.060413,1.3433,1.3803,1.346,0
-0.062856,0.096569,1.375,-0.059204,-0.060177,1.3435,1.3798,1.3461,0
-0.06343,0.096153,1.3747,-0.059125,-0.060493,1.3437,1.3795,1.3463,0
-0.063631,0.095381,1.3745,-0.059262,-0.061123,1.3438,1.3793,1.3465,0
-0.063533,0.094526,1.3745,-0.059676,-0.061841,1.3439,1.3792,1.3466,0
-0.06325,0.093785,1.3746,-0.060317,-0.062476,1.3439,1.3792,1.3467,0
-0.062898,0.093265,1.3747,-0.061067,-0.062928,1.3439,1.3793,1.3468,0
-0.062573,0.092985,1.3749,-0.061793,-0.063169,1.3439,1.3795,1.3468,0
-0.062334,0.092908,1.375,-0.06239,-0.063221,1.3438,1.3796,1.3467,0
-0.062203,0.092969,1.3751,-0.062796,-0.063133,1.3438,1.3797,1.3467,0
-0.062176,0.093104,1.3751,-0.062999,-0.062962,1.3437,1.3797,1.3467,0
-0.062225,0.093275,1.3751,-0.063029,-0.062756,1.3437,1.3797,1.3466,0
-0.062316,0.093475,1.3751,-0.062936,-0.062544,1.3437,1.3797,1.3466,0
-0.062417,0.093726,1.3751,-0.06278,-0.062345,1.3437,1.3797,1.3466,0
-0.062504,0.094065,1.375,-0.062615,-0.062168,1.3437,1.3796,1.3466,0
-0.062563,0.094526,1.375,-0.062478,-0.062024,1.3437,1.3796,1.3466,0
-0.062591,0.09513,1.375,-0.062389,-0.061935,1.3438,1.3797,1.3466,0
-0.062591,0.095873,1.375,-0.062351,-0.06193,1.3438,1.3797,1.3466,0
-0.062572,0.096735,1.375,-0.062356,-0.062047,1.3438,1.3798,1.3466,0
-0.062544,0.097696,1.375,-0.062391,-0.06231,1.3438,1.3799,1.3467,0
-0.062515,0.098757,1.375,-0.062437,-0.062721,1.3438,1.3799,1.3467,0
-0.062493,0.099952,1.375,-0.062482,-0.063236,1.3438,1.38,1.3467,0
-0.062478,0.10134,1.375,-0.062517,-0.063751,1.3438,1.3802,1.3467,0
-0.062473,0.10296,1.375,-0.062538,-0.064106,1.3437,1.3803,1.3467,0
-0.062475,0.10485,1.375,-0.062544,-0.064102,1.3437,1.3804,1.3467,0
-0.062482,0.10696,1.375,-0.062539,-0.063531,1.3437,1.3806,1.3467,0
-0.06249,0.10922,1.375,-0.062528,-0.062234,1.3437,1.3808,1.3466,0
-0.062498,0.11156,1.375,-0.062514,-0.060149,1.3437,1.3809,1.3465,0
-0.062504,0.11388,1.375,-0.062502,-0.057365,1.3437,1.3811,1.3464,0
-0.062507,0.1161,1.375,-0.062493,-0.054134,1.3437,1.3813,1.3463,0
-0.062508,0.11812,1.375,-0.062488,-0.05086,1.3438,1.3815,1.3462,0
-0.062507,0.11983,1.375,-0.062488,-0.048034,1.3438,1.3816,1.3461,0
-0.062505,0.12114,1.375,-0.06249,-0.046141,1.3438,1.3817,1.346,0
-0.062502,0.122,1.375,-0.062493,-0.045554,1.3438,1.3818,1.346,0
-0.0625,0.12241,1.375,-0.062497,-0.046421,1.3438,1.3819,1.346,0
-0.062499,0.12236,1.375,-0.0625,-0.048594,1.3438,1.3818,1.3461,0
-0.062498,0.12189,1.375,-0.062503,-0.051631,1.3437,1.3818,1.3462,0
-0.062498,0.12099,1.375,-0.062504,-0.05488,1.3437,1.3817,1.3463,0
-0.062498,0.11966,1.375,-0.062503,-0.057626,1.3437,1.3816,1.3464,0
-0.062499,0.11794,1.375,-0.062503,-0.059269,1.3437,1.3815,1.3465,0
-0.0625,0.11596,1.375,-0.062502,-0.059445,1.3437,1.3813,1.3465,0
-0.0625,0.11398,1.375,-0.0625,-0.058097,1.3437,1.3811,1.3465,0
-0.062501,0.11234,1.375,-0.0625,-0.055462,1.3437,1.381,1.3463,0
-0.062501,0.11138,1.375,-0.062499,-0.051978,1.3438,1.3809,1.3462,0
-0.062501,0.11138,1.375,-0.062499,-0.048167,1.3438,1.3809,1.3461,0
-0.0625,0.11241,1.375,-0.062499,-0.044494,1.3438,1.381,1.3459,0
-0.0625,0.11434,1.375,-0.062499,-0.041275,1.3438,1.3812,1.3458,0
-0.0625,0.11688,1.375,-0.0625,-0.038631,1.3438,1.3814,1.3458,0
-0.0625,0.11963,1.375,-0.0625,-0.036507,1.3438,1.3816,1.3457,0
-0.0625,0.12222,1.375,-0.0625,-0.034755,1.3438,1.3818,1.3457,0
-0.0625,0.12437,1.375,-0.0625,-0.033216,1.3437,1.382,1.3456,0
-0.0625,0.12593,1.375,-0.0625,-0.031801,1.3437,1.3822,1.3456,0
-0.0625,0.12687,1.375,-0.0625,-0.030533,1.3437,1.3823,1.3455,0
-0.0625,0.12726,1.375,-0.0625,-0.029558,1.3437,1.3823,1.3455,0
-0.0625,0.12717,1.375,-0.0625,-0.029115,1.3437,1.3823,1.3455,0
-0.0625,0.1267,1.375,-0.0625,-0.029486,1.3437,1.3822,1.3455,0
-0.0625,0.12588,1.375,-0.0625,-0.030919,1.3437,1.3822,1.3456,0
-0.0625,0.12474,1.375,-0.0625,-0.033547,1.3438,1.3821,1.3456,0
-0.0625,0.1233,1.375,-0.0625,-0.037311,1.3438,1.3819,1.3457,0
-0.0625,0.1216,1.375,-0.0625,-0.041917,1.3438,1.3818,1.3459,0
-0.0625,0.1197,1.375,-0.0625,-0.046849,1.3438,1.3816,1.346,0
-0.0625,0.11774,1.375,-0.0625,-0.051428,1.3438,1.3814,1.3462,0
-0.0625,0.11585,1.375,-0.0625,-0.054941,1.3438,1.3813,1.3463,0
-0.0625,0.11418,1.375,-0.0625,-0.056778,1.3437,1.3811,1.3464,0
-0.0625,0.1128,1.375,-0.0625,-0.056576,1.3437,1.381,1.3464,0
-0.0625,0.11179,1.375,-0.0625,-0.054318,1.3437,1.381,1.3463,0
-0.0625,0.11115,1.375,-0.0625,-0.050351,1.3437,1.3809,1.3461,0
-0.0625,0.11092,1.375,-0.0625,-0.045327,1.3437,1.3809,1.346,0
-0.0625,0.11114,1.375,-0.0625,-0.040055,1.3437,1.3809,1.3458,0
-0.0625,0.11183,1.375,-0.0625,-0.035339,1.3437,1.381,1.3457,0
-0.0625,0.11301,1.375,-0.0625,-0.031817,1.3438,1.3811,1.3456,0
-0.0625,0.11461,1.375,-0.0625,-0.029857,1.3438,1.3812,1.3455,0
-0.0625,0.11645,1.375,-0.0625,-0.029523,1.3438,1.3813,1.3455,0
-0.0625,0.1183,1.375,-0.0625,-0.030596,1.3438,1.3815,1.3456,0
-0.0625,0.11991,1.375,-0.0625,-0.032641,1.3438,1.3816,1.3456,0
-0.0625,0.12109,1.375,-0.0625,-0.035101,1.3438,1.3817,1.3457,0
-0.0625,0.12177,1.375,-0.0625,-0.03741,1.3438,1.3818,1.3457,0
-0.0625,0.122,1.375,-0.0625,-0.0391,1.3437,1.3818,1.3458,0
-0.0625,0.12194,1.375,-0.0625,-0.039892,1.3437,1.3818,1.3458,0
-0.0625,0.12174,1.375,-0.0625,-0.039745,1.3437,1.3818,1.3458,0
-0.0625,0.12151,1.375,-0.0625,-0.038856,1.3437,1.3818,1.3458,0
-0.0625,0.12132,1.375,-0.0625,-0.037602,1.3437,1.3818,1.3457,0
-0.0625,0.12112,1.375,-0.0625,-0.036433,1.3437,1.3817,1.3457,0
-0.0625,0.1209,1.375,-0.0625,-0.03575,1.3438,1.3817,1.3457,0
-0.0625,0.12063,1.375,-0.0625,-0.03579,1.3438,1.3817,1.3457,0
-0.0625,0.12038,1.375,-0.0625,-0.036549,1.3438,1.3817,1.3457,0
-0.0625,0.12024,1.375,-0.0625,-0.037784,1.3438,1.3817,1.3457,0
-0.0625,0.12033,1.375,-0.0625,-0.039088,1.3438,1.3817,1.3458,0
-0.0625,0.12072,1.375,-0.0625,-0.040014,1.3438,1.3817,1.3458,0
-0.0625,0.12139,1.375,-0.0625,-0.04022,1.3438,1.3818,1.3458,0
-0.0625,0.12226,1.375,-0.0625,-0.039574,1.3437,1.3818,1.3458,0
-0.0625,0.1232,1.375,-0.0625,-0.03818,1.3437,1.3819,1.3457,0
-0.0625,0.12408,1.375,-0.0625,-0.036325,1.3437,1.382,1.3457,0
-0.0625,0.12479,1.375,-0.0625,-0.034374,1.3437,1.3821,1.3456,0
-0.0625,0.12527,1.375,-0.0625,-0.032669,1.3437,1.3821,1.3456,0
-0.0625,0.12551,1.375,-0.0625,-0.031437,1.3437,1.3821,1.3456,0
-0.0625,0.12556,1.375,-0.0625,-0.030761,1.3437,1.3821,1.3456,0
-0.0625,0.12547,1.375,-0.0625,-0.030581,1.3438,1.3821,1.3456,0
-0.0625,0.1253,1.375,-0.0625,-0.030726,1.3438,1.3821,1.3456,0
-0.0625,0.12513,1.375,-0.0625,-0.030975,1.3438,1.3821,1.3456,0
-0.0625,0.12498,1.375,-0.0625,-0.031114,1.3438,1.3821,1.3456,0
-0.0625,0.12488,1.375,-0.0625,-0.030994,1.3438,1.3821,1.3456,0
-0.0625,0.12484,1.375,-0.0625,-0.030577,1.3438,1.3821,1.3456,0
-0.0625,0.12485,1.375,-0.0625,-0.029955,1.3437,1.3821,1.3455,0
-0.0625,0.12488,1.375,-0.0625,-0.029348,1.3437,1.3821,1.3455,0
-0.0625,0.12493,1.375,-0.0625,-0.02907,1.3437,1.3821,1.3455,0
-0.0625,0.12498,1.375,-0.0625,-0.029469,1.3437,1.3821,1.3455,0
-0.0625,0.12502,1.375,-0.0625,-0.030841,1.3437,1.3821,1.3456,0
-0.0625,0.12504,1.375,-0.0625,-0.033338,1.3437,1.3821,1.3456,0
